Judet,An,Pop,Stab,Plec,Migr_szap,Migr_szap‰,Pop_stabila,Temporar absente,Perioada indelungata,Temporar absente‰,Absente perioada indelungata‰,Nat,Mort,Term_szap,Term_szap‰,M_Inf,M_Inf‰,Speranta de viata,Imbatranire demogr,Dependenta demogr,Salariati,Someri,Elevi prim,Elevi gimn,Superior,Analfabeti,Abandon primar,Abandon gimn,Medici,Medici/pop‰,Pers sanitar,Pers sanitar‰,Pat,Pat‰,Venit_tot,Venit_prop,Venit/pop,Supraf. locuib,Supraf_loc/pers,Locuinte exist,Suprafata locuibila/locuinte,Densitatea pop,"locuinte apa
potabila","locuinte
canalizare","lakas/electricitate
","incalzire  centrala/
lakas","konyha/
lakas","furdo/
lakas",Boli total,Tumori,Cardio vascular,Tumori%,Cardio_vasc%,Tumori/100000,Card_vasc/100000,Urban pop,Urban pop%,Kereset,GDP_EU%,GDP_RON,GDP/POP,ceg/terulet,ceg/pop,gdp milioane lei,nr pop 1 iulie dupa domociliu,gdp pe locuitor,indice infl,gdpreal,castig salarial,castig salarial real,personal didactic,populatie scolara,nr elevi/profesor ,elevi liceal si profesional,rata de ocupare=pop ocupata civila/resurse de munca,rata somajului,durata medie a vietii,rata mortalitatii infantile,pop agric,pop ocupata,pondere pop ocupata agricultura,rata criminalitatii,persoane condamnate definitiv,rata infractionaltatii,varsta medie,nr medici,nr medici la 10000loc,gaz nat distribuit uz casnic,gaz natural uz casnic/nr pop,supr locuibila in urban,populatie urbana,suprafata locuibila urban pe persoana,camere de locuit,camere per persoana,locuinte noi terminate,locuinte noi la 100000 persoane,pc-uri,PC-uri la 1000 de elevi,supr spatii verzi in urban,supr spatii verzi in urban/nr persoane,suprafata, drumuri nationale modrnizate,densitate drumuri nationale modernizate,supr fond forestier (mii ha),pondere fond forestier (ha),"Cantitate pesticide (kg; insecticide,fungicide,erbicide)",cantitate pesticide/km2,rata scolarizare ciclul2,elevi liceal si profesional.1,nr pop 15-18 ani,populatia conectata la sisteme de canalizare cu epurare,pondere pop conectata la sisteme de canalizare cu epurare,gini,Theil T,20 over 20,10 over 10,venituri proprii,venituri proprii pe locuitor,GDP,Venituri Totale,Venituri Proprii,Emigranti definitivi pe judete si localitati de plecare,Imigranti definitivi pe judete si localitati de destinatie,POPULATIA DUPA DOMICILIU la 1 ianuarie
Botosani,2004,480508.0,7345.0,7840.0,-495.0,-1.03,,,,,,5495.0,5973.0,-478.0,-0.99,110.0,20.02,70.54,78.72,53.74,53829.0,,24429.0,24529.0,,,,,530.0,1.1,2271.0,4.73,2637.0,5.49,2868943.5,603742.7,1.26,5538329.0,11.53,166443.0,33.27,96.37,,,,,,,5973.0,1000.0,3618.0,16.74,60.57,208.11,752.95,207016.0,43.08,494.3,6.0,2540.43,5286.97,0.79,0.01,2540.4,480508.0,5286.9046925337,1.0,5286.9046925337,494.3132,494.3132,5693.0,87230.0,15.3223256631,21689.0,55.3,8.0,70.54,20.0,79.8,152.1,52.4654832347,277.0,1330.0,276.79039683,37.1,549.0,114.2540810975,24668.0,51.3373346542,2241332.0,207016.0,10.826853963,399464.0,0.8313368352,617.0,128.4057705595,2049.0,23.489625129,305.0,14.7331607219,4987.0,325.0,65.1694405454,56.0,11.2291959094,55167.0,11.0621616202,66.9765,21689.0,32383.0000074653,,,0.238809496,0.1269267274,2.976116169,3.9471505342,49663760.0,103.3567807404,2603400000.0,286894.0,60374.0,90.0,20.0,480949.0
Botosani,2005,479809.0,5082.0,5658.0,-576.0,-1.2,,,,,,5294.0,5651.0,-357.0,-0.75,107.0,20.21,71.18,81.79,53.01,52362.0,,23999.0,23358.0,,,,,514.0,1.07,2339.0,4.87,2667.0,5.56,344845674.0,68034951.0,141.8,5573272.0,11.62,166979.0,33.38,96.23,,,,,,,5651.0,956.0,3489.0,16.92,61.74,199.25,727.16,207080.0,43.16,618.0,8.0,2964.8,6179.13,0.82,0.01,2971.6,479809.0,6193.2977497296,1.09,5681.9245410363,618.0,566.9724770642,5484.0,85314.0,15.556892779,21307.0,54.9,6.2,71.18,20.2,81.0,153.3,52.8375733855,416.0,1996.0,415.9988662155,37.2,531.0,110.6690370543,26299.0,54.8113937004,2252545.0,207080.0,10.8776559784,401511.0,0.8368142323,744.0,155.0617016354,2266.0,26.5607051598,305.0,14.7286073015,4987.0,327.0,65.5704832565,56.1,11.2492480449,44639.0,8.9510727893,64.65483,21307.0,32955.001196353,,,0.1998605682,0.0871675249,2.478591903,3.1363709862,59053891.0,123.0779143367,3031000000.0,344845674.0,68034951.0,96.0,40.0,480253.0
Botosani,2006,478476.0,5896.0,7854.0,-1958.0,-4.09,,,,,,5103.0,5759.0,-656.0,-1.38,101.0,19.79,71.64,84.05,52.83,52627.0,,23625.0,22714.0,,,,,519.0,1.08,2495.0,5.21,2587.0,5.41,476160447.0,92287278.0,192.88,5609688.0,11.72,167629.0,33.46,95.96,,,,,,,5759.0,986.0,3475.0,17.12,60.34,206.07,726.26,206834.0,43.23,715.0,9.0,3479.18,7271.38,0.85,0.01,3496.5,478476.0,7307.5765555639,1.161504,6291.4777353878,715.0,615.5811775078,5399.0,83410.0,15.4491572513,20090.0,54.2,5.4,71.64,19.8,76.1,151.1,50.3639973527,356.0,1703.0,355.9217181217,37.5,542.0,113.2763189794,25840.0,54.0047985688,2267081.0,206834.0,10.9608720036,403628.0,0.8435700014,884.0,184.7532582616,2913.0,34.9238700396,306.0,14.7944728623,4987.0,327.0,65.5704832565,56.3,11.289352316,61352.0,12.3023862041,66.22931,20090.0,30334.0016678416,126930.0,26.5279763248,0.1685734578,0.0620996305,2.146031104,2.7212152387,79237663.0,165.6042581028,3550600000.0,476160447.0,92287278.0,126.0,37.0,479742.0
Botosani,2007,476323.0,6303.0,8144.0,-1841.0,-3.87,,,,,,4702.0,5681.0,-979.0,-2.06,89.0,18.93,71.89,84.87,52.75,57015.0,,22299.0,23373.0,,,,,515.0,1.08,2456.0,5.16,2580.0,5.42,616336862.0,133871329.0,281.05,5654800.0,11.87,168228.0,33.61,95.53,,,,,,,5681.0,1004.0,3391.0,17.67,59.69,210.78,711.91,205879.0,43.22,881.0,12.0,4616.84,9692.67,0.88,0.01,4632.7,476323.0,9725.9632644235,1.2177207936,7987.0224073864,881.0,723.4827594554,5385.0,81803.0,15.19090065,19403.0,55.6,4.0,71.89,18.9,74.9,153.5,48.7947882736,261.0,1244.0,261.1673171356,37.7,533.0,111.8988585477,25492.0,53.5183058555,2285130.0,205879.0,11.0993836185,406116.0,0.8526063197,857.0,179.919928284,3047.0,37.2480226887,308.0,14.9602436383,4987.0,328.0,65.771004612,56.4,11.3094044516,53747.0,10.7774212954,68.59092,19403.0,28288.0008024386,124646.0,26.1683773406,0.1435927834,0.044296692,1.920241051,2.3738793277,114514866.0,240.4143112972,4686100000.0,616336862.0,133871329.0,91.0,74.0,477623.0
Botosani,2008,474211.0,6090.0,7912.0,-1822.0,-3.84,,,,,,5132.0,5633.0,-501.0,-1.07,57.0,11.11,72.67,85.62,52.43,56570.0,,22510.0,22539.0,,,,,538.0,1.13,2443.0,5.15,2609.0,5.5,696025671.0,161830570.0,341.26,5702048.0,12.02,168770.0,33.79,95.11,,,,,,,5633.0,963.0,3362.0,17.1,59.68,203.07,708.97,204908.0,43.21,1036.0,14.0,5765.79,12158.7,0.91,0.01,5769.2,474211.0,12165.8923981097,1.3133118759,9263.5211950663,1036.0,788.845375583,5337.0,80746.0,15.129473487,19003.0,54.4,3.6,72.67,11.1,74.1,149.3,49.6316141996,196.0,928.0,195.6934782196,37.9,558.0,117.6691388433,28690.0,60.5004945056,2303897.0,204908.0,11.2435678451,408635.0,0.8617155654,911.0,192.1085761402,3371.0,41.7481980532,306.0,14.9335311457,4987.0,330.0,66.172047323,56.4,11.3094044516,47762.0,9.5773009826,73.48699,19003.0,25858.9989874398,120826.0,25.4793752148,0.1579485823,0.0508347256,2.080306086,2.6844444679,134218795.0,283.0360219396,5793400000.0,696025671.0,161830570.0,125.0,73.0,475347.0
Botosani,2009,472191.0,5252.0,6865.0,-1613.0,-3.42,,,,,,4892.0,5871.0,-979.0,-2.08,60.0,12.26,73.08,85.56,52.1,55511.0,,22141.0,22122.0,,,,,560.0,1.19,2283.0,4.83,2604.0,5.51,704660753.0,179687985.0,380.54,5748958.0,12.18,169357.0,33.95,94.7,,,,,,,5871.0,987.0,3527.0,16.81,60.07,209.03,746.94,204256.0,43.26,1122.0,12.0,5700.78,12073.04,0.87,0.01,5725.7,472191.0,12125.8134949628,1.3867260098,8744.2028271028,1122.0,809.0999895459,5222.0,79897.0,15.300076599,19152.0,52.6,7.2,73.08,12.3,73.8,145.7,50.6520247083,163.0,768.0,162.6460478916,38.1,583.0,123.4669868761,27599.0,58.448805674,2321752.0,204256.0,11.3668729438,411244.0,0.8709272307,730.0,154.5984569803,5163.0,64.6206991502,306.0,14.9812000627,4987.0,330.0,66.172047323,56.4,11.3094044516,46796.0,9.3835973531,80.01337,19152.0,23935.9996960508,124685.0,26.4056282309,0.1450744315,0.0428686973,1.975148386,2.4378556578,150192675.0,318.0761069144,5726300000.0,704660753.0,179687985.0,135.0,55.0,473358.0
Botosani,2010,469724.0,7168.0,9066.0,-1898.0,-4.04,,,,,,4407.0,5837.0,-1430.0,-3.04,59.0,13.39,72.95,85.66,51.51,47860.0,3.4,21613.0,21933.0,,,1.0,1.7,395.0,0.84,2112.0,4.5,2318.0,4.93,700363764.0,174100071.0,370.64,5785936.0,12.32,169514.0,34.13,94.21,,,,,,,5837.0,1017.0,3472.0,17.42,59.48,216.51,739.16,203465.0,43.32,1085.0,12.0,5738.82,12217.43,0.79,0.01,5742.7,469724.0,12225.6899796476,1.4711776238,8310.1386142931,1085.0,737.5044199156,4999.0,78953.0,15.7937587518,18910.0,51.8,6.4,72.95,13.4,73.9,145.0,50.9655172414,208.0,979.0,208.4202638145,38.3,596.0,126.8830206675,30756.0,65.4767480478,2330677.0,203465.0,11.4549283661,412695.0,0.8785904063,728.0,154.9846292717,5455.0,69.0917381227,307.0,15.0885901752,4987.0,331.0,66.3725686786,56.4,11.3094044516,45320.0,9.0876278324,80.24953,18910.0,23564.0009355818,125915.0,26.8061670257,0.1869403776,0.0611458553,2.386563476,3.17054996,148062474.0,315.2116434332,5760100000.0,700363764.0,174100071.0,117.0,44.0,471089.0
Botosani,2011,466701.0,5398.0,6444.0,-1046.0,-2.24,412626.0,14082.0,13095.0,34.13,31.74,4081.0,5564.0,-1483.0,-3.21,54.0,13.23,73.07,84.85,50.57,47841.0,2.1,20882.0,20978.0,7.03,0.88,0.8,1.6,385.0,0.82,1853.0,3.97,2193.0,4.7,785641341.0,196618426.0,421.29,7278276.0,15.6,174693.0,41.66,93.6,38.7,37.3,95.3,26.1,70.5,36.1,5564.0,1036.0,3296.0,18.62,59.24,221.98,706.23,202064.0,43.3,1074.0,13.0,6071.9,13010.26,0.7,0.01,6087.1,466701.0,13042.8261349344,1.5563588082,8380.3465283624,1074.0,690.0722342188,4858.0,77083.0,15.8672293125,19097.0,52.8,4.0,73.07,13.2,75.4,146.6,51.4324693042,259.0,1210.0,259.2666396687,38.6,592.0,126.8478104825,29434.0,63.068217124,3062664.0,202064.0,15.1569007839,444808.0,0.9530898798,1092.0,233.9827855522,4826.0,62.6078383042,307.0,15.1932061129,4987.0,334.0,66.9741327451,56.4,11.3094044516,41380.0,8.2975736916,82.88269,19097.0,23040.9992725863,126454.0,27.0952922749,0.1990546101,0.0703133952,2.561756825,3.2986268535,169691447.0,363.5977788777,6108000000.0,785641341.0,196618426.0,235.0,276.0,468103.0
Botosani,2012,464590.0,6574.0,7325.0,-751.0,-1.62,,,,,,4441.0,5693.0,-1252.0,-2.71,55.0,12.38,73.68,85.95,50.22,49265.0,2.4,23236.0,21365.0,,,1.2,1.9,367.0,0.79,1911.0,4.11,2191.0,4.72,826242229.0,186579000.0,401.6,7336950.0,15.79,175361.0,41.84,93.18,,,,,,,5693.0,1053.0,3326.0,18.5,58.42,226.65,715.9,201088.0,43.28,1126.0,13.0,5930.15,12764.27,0.74,0.01,5943.1,464590.0,12792.1393056243,1.6081855565,7954.3926097725,1126.0,700.1679597615,4744.0,76166.0,16.055227656,17739.0,54.4,4.4,73.68,12.4,77.6,150.8,51.4588859416,237.0,967.0,208.1405109882,38.9,578.0,124.4107707871,27144.0,58.4257086894,3079680.0,201088.0,15.3150859325,447966.0,0.9642179126,836.0,179.9436061904,5358.0,70.3463487645,307.0,15.2669478039,4987.0,337.0,67.5756968117,56.4,11.3094044516,36760.0,7.3711650291,77.78216,17739.0,22806.0007590429,130100.0,28.0031856045,0.1480980335,0.0410932705,1.997074602,2.457132427,161272777.0,347.1292472933,5968500000.0,826242229.0,186579000.0,239.0,662.0,465899.0
Botosani,2013,462581.0,6490.0,7274.0,-784.0,-1.69,,,,,,4707.0,5583.0,-876.0,-1.89,56.0,11.9,74.0,86.05,49.28,48615.0,2.9,22639.0,21122.0,,,0.9,1.6,369.0,0.8,1620.0,3.5,2191.0,4.74,921231333.0,203642295.0,440.23,7387196.0,15.97,175965.0,41.98,92.78,,,,,,,5583.0,1079.0,3261.0,19.33,58.41,233.26,704.96,200225.0,43.28,1216.0,14.0,6673.04,14425.67,0.76,0.01,6676.9,462581.0,14434.0126377867,1.6721913416,8631.7948660802,1216.0,727.1895085969,4903.0,74744.0,15.2445441566,17325.0,53.6,5.3,74.0,11.9,73.8,148.6,49.663526245,180.0,727.0,157.1616646598,39.1,587.0,126.8966948491,27822.0,60.1451421481,3098885.0,200225.0,15.47701336,450629.0,0.9741623629,764.0,165.1602638241,5312.0,71.0692497057,307.0,15.3327506555,4987.0,338.0,67.7762181672,56.5,11.3294565871,40940.0,8.2093442952,76.28462,17325.0,22710.9999368156,113496.0,24.5353786688,0.1569202979,0.0425145813,2.098370422,2.5656254919,176942455.0,382.5112899146,6705000000.0,921231333.0,203642295.0,270.0,814.0,463994.0
Botosani,2014,460065.0,6566.0,7681.0,-1115.0,-2.42,,,,,,4290.0,5867.0,-1577.0,-3.46,53.0,12.35,74.42,88.17,48.63,48928.0,2.7,22450.0,20963.0,,,1.0,1.7,362.0,0.79,1584.0,3.44,2191.0,4.76,909079805.0,215337835.0,468.06,7424043.0,16.14,176446.0,42.08,92.27,,,,,,,5867.0,1019.0,3519.0,17.37,59.98,221.49,764.89,199143.0,43.29,1347.0,14.0,6637.13,14426.5,0.79,0.01,6642.6,460065.0,14438.3945746797,1.690083789,8543.0051863559,1347.0,797.0019053366,4791.0,73810.0,15.4059695262,17026.0,61.1,5.0,74.42,12.4,72.3,145.1,49.827705031,157.0,630.0,136.9371719214,39.4,590.0,128.2427483073,25327.0,55.0509167183,3114649.0,199143.0,15.6402635292,452642.0,0.9838653234,644.0,139.9802201863,5620.0,76.1414442487,327.0,16.4203612479,4987.0,338.0,67.7762181672,56.8,11.3896129938,39840.0,7.9887708041,74.29419,17026.0,22917.0006429843,110763.0,24.0755110691,0.1439348796,0.0374627993,1.973599854,2.4486489362,185939778.0,404.1597991588,6629900000.0,909079805.0,215337835.0,186.0,639.0,461749.0
Botosani,2015,458048.0,6147.0,7504.0,-1357.0,-2.96,,,,,,4324.0,5892.0,-1568.0,-3.44,38.0,8.79,74.27,90.85,48.37,49731.0,2.6,21473.0,20344.0,,,1.1,1.8,377.0,0.82,1587.0,3.46,2191.0,4.78,1019440341.0,239703885.0,523.32,7463458.0,16.29,176912.0,42.19,91.87,,,,,,,5892.0,1054.0,3493.0,17.89,59.28,230.11,762.58,198570.0,43.35,1491.0,14.0,6914.18,15094.88,0.81,0.01,6921.3,458048.0,15110.4251082856,1.6801122946,8993.699502454,1491.0,887.4406816527,4644.0,70872.0,15.2609819121,16557.0,59.3,4.9,74.27,8.8,62.6,139.4,44.9067431851,256.0,1016.0,221.8108145871,39.5,606.0,132.3005449211,25273.0,55.1754401285,3130078.0,198570.0,15.7630961374,454554.0,0.9923719785,594.0,129.6807321503,5448.0,76.8709786658,327.0,16.4677443723,4987.0,338.0,67.7762181672,57.0,11.4297172649,69462.0,13.9286143974,70.44033,16557.0,23505.0006154145,110775.0,24.1841466397,0.1710837915,0.0496377984,2.225155241,2.7945878417,200355315.0,437.4111774312,6913000000.0,1019440341.0,239703885.0,277.0,448.0,459102.0
Botosani,2016,455650.0,7845.0,8172.0,-327.0,-0.72,,,,,,4219.0,5837.0,-1618.0,-3.55,37.0,8.77,74.15,93.7,48.12,51960.0,2.8,20573.0,19673.0,,,1.0,1.2,383.0,0.84,1649.0,3.62,2191.0,4.81,946317667.0,261561635.0,574.04,7502391.0,16.47,177404.0,42.29,91.39,,,,,,,5837.0,1053.0,3368.0,18.04,57.7,231.1,739.16,197558.0,43.36,1571.0,15.0,7409.64,16261.69,0.81,0.01,7416.4,455650.0,16276.5280368704,1.6540705541,9840.2864357156,1571.0,949.7781071916,4629.0,69585.0,15.032404407,16861.0,55.6,5.7,74.15,8.8,53.5,131.6,40.6534954407,243.0,955.0,209.5906946121,39.8,610.0,133.8746845166,25471.0,55.90036212,3144819.0,197558.0,15.9184593891,456539.0,1.0019510589,569.0,124.8765499835,5481.0,78.7669756413,327.0,16.5521011551,4987.0,338.0,67.7762181672,57.0,11.4297172649,65864.0,13.2071385603,70.57765,16861.0,23889.9991711257,110762.0,24.3085701745,0.1459453471,0.0359268686,1.959715814,2.3631406839,223932193.0,491.4565850982,7406700000.0,946317667.0,261561635.0,378.0,1474.0,456404.0
Botosani,2017,453740.0,7675.0,7811.0,-136.0,-0.3,,,,,,4071.0,5892.0,-1821.0,-4.0,47.0,11.55,74.5,96.33,47.78,53884.0,1.8,20557.0,18219.0,,,,,395.0,0.87,1701.0,3.75,2191.0,4.83,910698412.0,294218347.0,648.43,7542402.0,16.62,177917.0,42.39,91.0,,,,,,,5892.0,1082.0,3431.0,18.36,58.23,238.46,756.16,196477.0,43.3,1887.0,17.0,8593.07,18938.31,0.87,0.01,8600.5,454241.0,18933.7818470812,1.6762350995,11295.4214196217,1887.0,1125.7370762467,4640.0,68185.0,14.6950431034,16887.0,56.3,3.6,74.42,10.9,53.6,131.7,40.6985573273,248.0,955.0,210.2408193008,39.9,624.0,137.3720117735,25898.0,57.0137878351,3156290.0,196665.0,16.0490682124,458643.0,1.009690891,596.0,131.2078830401,5547.0,81.3522035638,327.0,16.627259553,4987.0,339.0,67.9767395228,57.0,11.4297172649,65861.0,13.2065369962,70.79909,16887.0,23852.0014875897,110639.0,24.3568942478,0.1365745207,0.0321026458,1.889133283,2.25170578,251862189.0,554.4681985994,,910698412.0,294218347.0,385.0,2055.0,454806.0
Botosani,2018,453172.0,11592.0,8110.0,3482.0,7.68,,,,,,4115.0,5987.0,-1872.0,-4.11,46.0,11.18,74.46,99.25,47.13,54484.0,1.5,20070.0,17281.0,,,,,399.0,0.88,1708.0,3.77,2191.0,4.83,875507375.0,261583368.0,577.23,7580968.0,16.73,178426.0,42.49,90.89,,,,,,,5987.0,1070.0,3364.0,17.87,56.19,236.11,742.32,195817.0,43.21,2174.0,,,,0.89,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875507375.0,261583368.0,,,453171.0
Braila,1990,,19775.0,19753.0,22.0,0.06,,,,,,5012.0,4162.0,850.0,2.14,139.0,27.73,70.52,,,147951.0,,,,,,,,580.0,1.46,2361.0,5.94,3340.0,8.4,,,,4153909.0,10.45,132388.0,31.38,83.39,,,,,,,4162.0,548.0,2390.0,13.17,57.42,137.89,601.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1991,,3726.0,3937.0,-211.0,-0.53,,,,,,4125.0,4272.0,-147.0,-0.37,83.0,20.12,70.14,,,134556.0,,,,,,,,555.0,1.4,2144.0,5.39,3340.0,8.4,,,,4344213.0,10.93,126422.0,34.36,83.39,,,,,,,4272.0,567.0,2563.0,13.27,60.0,142.67,644.92,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1992,397416.0,3845.0,3856.0,-11.0,-0.03,,,,,,3790.0,4332.0,-542.0,-1.36,98.0,25.86,70.38,50.12,48.4,125507.0,,,,,,,,553.0,1.39,2087.0,5.25,2921.0,7.35,,,,4360412.0,10.97,126820.0,34.38,83.39,,,,,,,4332.0,556.0,2556.0,12.83,59.0,139.9,643.15,258048.0,64.93,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1993,396739.0,3350.0,3216.0,134.0,0.34,,,,,,3801.0,4346.0,-545.0,-1.38,75.0,19.73,70.66,53.69,47.48,119413.0,,,,,,,,536.0,1.35,2079.0,5.24,2921.0,7.36,,,,4380000.0,11.04,127211.0,34.43,83.24,,,,,,,4346.0,547.0,2612.0,12.59,60.1,137.87,658.37,259358.0,65.37,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1994,396696.0,3840.0,3402.0,438.0,1.1,,,,,,3616.0,4437.0,-821.0,-2.07,75.0,20.74,70.57,57.32,46.92,119270.0,,,,,,,,529.0,1.33,2299.0,5.8,2846.0,7.17,,,,4402000.0,11.1,127983.0,34.4,83.23,,,,,,,4437.0,606.0,2574.0,13.66,58.01,152.76,648.86,260702.0,65.72,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1995,396256.0,5058.0,4305.0,753.0,1.9,,,,,,3606.0,4736.0,-1130.0,-2.85,69.0,19.13,70.25,61.18,46.38,107737.0,,23864.0,18896.0,,,,,540.0,1.36,2228.0,5.62,2836.0,7.16,,,,4434503.0,11.19,128606.0,34.48,83.14,,,,,,,4736.0,640.0,2912.0,13.51,61.49,161.51,734.88,261487.0,65.99,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1996,395505.0,4560.0,3979.0,581.0,1.47,,,,,,3448.0,5066.0,-1618.0,-4.1,75.0,21.75,69.25,65.09,46.0,104002.0,,24436.0,18841.0,,,,,527.0,1.33,2293.0,5.8,2802.0,7.08,,,,4455186.0,11.26,128921.0,34.56,82.98,,,,,,,5066.0,663.0,3047.0,13.09,60.15,167.63,770.41,261321.0,66.07,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1997,394823.0,5267.0,4508.0,759.0,1.92,,,,,,3548.0,4760.0,-1212.0,-3.07,60.0,16.91,69.18,68.64,45.64,90070.0,,23683.0,19901.0,,,,,480.0,1.22,2050.0,5.19,2696.0,6.83,,,,4474776.0,11.33,129311.0,34.6,82.84,,,,,,,4760.0,737.0,2824.0,15.48,59.33,186.67,715.26,261291.0,66.18,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1998,394605.0,4757.0,4080.0,677.0,1.72,,,,,,3573.0,4538.0,-965.0,-2.45,56.0,15.67,69.81,72.61,45.88,86758.0,,21701.0,21569.0,,,,,505.0,1.28,2048.0,5.19,2696.0,6.83,,,,4499053.0,11.4,129725.0,34.68,82.8,,,,,,,4538.0,784.0,2604.0,17.28,57.38,198.68,659.9,261023.0,66.15,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,1999,393539.0,3908.0,4019.0,-111.0,-0.28,,,,,,3500.0,4828.0,-1328.0,-3.4,47.0,13.43,70.1,75.95,46.14,77824.0,,19541.0,22667.0,,,,,496.0,1.26,2102.0,5.34,2696.0,6.85,328909.9,136768.7,0.35,4525926.0,11.5,130182.0,34.77,82.57,,,,,,,4828.0,823.0,2831.0,17.05,58.64,209.13,719.37,260235.0,66.13,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braila,2000,392559.0,3285.0,3386.0,-101.0,-0.26,,,,,,3593.0,4586.0,-993.0,-2.54,52.0,14.47,70.65,79.97,46.03,72771.0,,17378.0,23268.0,,,,,559.0,1.42,2025.0,5.16,2596.0,6.61,481667.5,172031.3,0.44,4549893.0,11.59,130594.0,34.84,82.37,,,,,,,4586.0,833.0,2678.0,18.16,58.4,212.2,682.19,259117.0,66.01,187.2,7.0,1024.49,2609.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032100000.0,48166750.0,17203130.0,137.0,23.0,393011.0
Braila,2001,391153.0,3522.0,3666.0,-144.0,-0.37,,,,,,3414.0,4513.0,-1099.0,-2.81,62.0,18.16,71.32,84.21,45.73,74052.0,,16118.0,22608.0,,,,,556.0,1.42,2040.0,5.22,2596.0,6.64,969880.1,215998.1,0.55,4898794.0,12.52,133843.0,36.6,82.07,,,,,,,4513.0,842.0,2683.0,18.66,59.45,215.26,685.92,258278.0,66.03,260.8,8.0,1572.59,4020.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588300000.0,96988011.0,21599813.0,82.0,49.0,391999.0
Braila,2002,389908.0,4464.0,4655.0,-191.0,-0.49,,,,,,3152.0,4700.0,-1548.0,-4.01,34.0,10.79,71.38,90.22,45.09,72535.0,,15554.0,20832.0,,,,,558.0,1.43,2102.0,5.39,2491.0,6.39,1311292.7,271997.4,0.7,4921043.0,12.62,134263.0,36.65,81.81,,,,,,,4700.0,874.0,2754.0,18.6,58.6,224.16,706.32,257498.0,66.04,323.3,9.0,2068.94,5306.23,1.12,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081400000.0,131129273.0,27199741.0,55.0,47.0,390803.0
Braila,2003,388148.0,3575.0,4411.0,-836.0,-2.15,,,,,,3363.0,4814.0,-1451.0,-3.76,50.0,14.87,71.15,96.7,44.37,72352.0,,15697.0,18743.0,,,,,516.0,1.33,1946.0,5.01,2210.0,5.69,1895712.5,433698.0,1.12,4937090.0,12.72,134544.0,36.69,81.44,,,,,,,4814.0,918.0,2849.0,19.07,59.18,236.51,734.0,256328.0,66.04,418.0,9.0,2547.29,6562.68,1.2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622500000.0,189571248.0,43369800.0,77.0,15.0,391848.0
